Sample,Transect.ID,Individual.ID,Year,Site,Visit,SiteVisit,Date_Collected,Type,Family,Genus,Species,Code,Sex,Date_ID,Initials,Notes,,,
899,BB15B3N,BB15B3N-122,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/10/2015,MF,,,,
900,BB15B3N,BB15B3N-123,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/10/2015,MF,,,,
901,BB15B3N,BB15B3N-124,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/10/2015,MF,,,,
902,BB15D3N,BB15D3N-125,2015,BB,2,BB2,7/28/2015,Bee,Megachilidae,Coelioxys,rufitarsis,CORU,F,9/10/2015,MF,,,,
903,BB15D3N,BB15D3N-126,2015,BB,2,BB2,7/28/2015,Wasp,Crabonidae,Stictia,carolina,STCA,F,9/15/2015,MF,,,,
904,BB15D3N,BB15D3N-127,2015,BB,2,BB2,7/28/2015,Wasp,Vespidae,Vespula,maculifrons,VEMA,F,9/15/2015,MF,,,,
905,BB15D3N,BB15D3N-128,2015,BB,2,BB2,7/28/2015,Wasp,Vespidae,Vespula,vidua,VEVI,F,9/15/2015,MF,,,,
906,BB15D3N,BB15D3N-129,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Agapostemon,texanus,AGTE,M,9/15/2015,MF,,,,
907,BB15D3N,BB15D3N-130,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,9/15/2015,MF,,,,
908,BB15D3N,BB15D3N-131,2015,BB,2,BB2,7/28/2015,Bee,Megachilidae,Megachile,montivaga,MEMO,M,9/15/2015,MF,listed as MEGA in transect community data,,,
909,BB15D3N,BB15D3N-132,2015,BB,2,BB2,7/28/2015,Wasp,Vespidae,Vespula,vulgaris,VEVU,F,9/15/2015,MF,,,,
910,BB15D3N,BB15D3N-133,2015,BB,2,BB2,7/28/2015,Wasp,Vespidae,Vespula,vidua,VEVI,F,9/15/2015,MF,,,,
911,BB15D3N,BB15D3N-134,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Agapostemon,texanus,AGTE,F,9/15/2015,MF,,,,
912,BB15C3N,BB15C3N-135,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/15/2015,MF,,,,
913,BB15C3N,BB15C3N-136,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/15/2015,MF,,,,
914,BB15A3P,BB15A3P-137,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/15/2015,MF,,,,
915,BB15A3P,BB15A3P-138,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
916,BB15A3P,BB15A3P-139,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/15/2015,MF,,,,
917,BB15A3P,BB15A3P-140,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
918,BB15B3P,BB15B3P-141,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/15/2015,MF,,,,
919,BB15B3P,BB15B3P-142,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/15/2015,MF,,,,
920,BB15B3P,BB15B3P-143,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
921,BB15B3P,BB15B3P-144,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/15/2015,MF,,,,
922,BB15B3P,BB15B3P-145,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
923,BB15B3P,BB15B3P-146,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
924,BB15B3P,BB15B3P-147,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
925,BB15B3P,BB15B3P-148,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
926,BB15B3P,BB15B3P-149,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
927,BB15B3P,BB15B3P-150,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
928,BB15B3P,BB15B3P-151A,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/15/2015,MF,,,,
929,BB15B3P,BB15B3P-151B,2015,BB,2,BB2,7/28/2105,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,second bee found in 151 tube. Relabeled A and B accordingly.,,,
930,BB15B3P,BB15B3P-152,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
931,BB15B3P,BB15B3P-153,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
932,BB15B3P,BB15B3P-154,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/15/2015,MF,,,,
933,BB15B3P,BB15B3P-155,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/15/2015,MF,,,,
934,BB15B3P,BB15B3P-156,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/15/2015,MF,,,,
935,BB15B3P,BB15B3P-157,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Melissodes,bimaculata,MEBI,F,9/15/2015,MF,,,,
936,BB15B3P,BB15B3P-158,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
937,BB15B3P,BB15B3P-159,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
938,BB15B3P,BB15B3P-160,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
939,BB15C3P,BB15C3P-161,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/15/2015,MF,,,,
940,BB15C3P,BB15C3P-162,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/15/2015,MF,,,,
941,BB15C3P,BB15C3P-163,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
942,BB15C3P,BB15C3P-164,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/15/2015,MF,,,,
943,BB15C3P,BB15C3P-165,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/15/2015,MF,,,,
944,BB15C3P,BB15C3P-166,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/15/2015,MF,,,,
945,BB15C3P,BB15C3P-167,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/15/2015,MF,,,,
946,BB15C3P,BB15C3P-168,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
947,BB15C3P,BB15C3P-169,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
948,BB15C3P,BB15C3P-170,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Agapostemon,splendens,AGSP,M,9/15/2015,MF,,,,
949,BB15C3P,BB15C3P-171,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/15/2015,MF,,,,
950,BB15C3P,BB15C3P-172,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/15/2015,MF,,,,
951,BB15D3P,BB15D3P-173,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Agapostemon,texanus,AGTE,F,9/15/2015,MF,,,,
952,BB15D3P,BB15D3P-174,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
953,BB15D3P,BB15D3P-175,2015,BB,2,BB2,7/28/2015,Wasp,Unknown,Unknown,,UNKN,?,12/18/2015,MF,,,,
954,BB15D3P,BB15D3P-176,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/15/2015,MF,,,,
955,BB15D3P,BB15D3P-177,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
956,BB15D3P,BB15D3P-178,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/15/2015,MF,,,,
957,BB15D3P,BB15D3P-179,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/15/2015,MF,,,,
958,BB15D3P,BB15D3P-180,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/15/2015,MF,,,,
959,BB15D3P,BB15D3P-181,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Agapostemon,texanus,AGTE,F,9/15/2015,MF,,,,
960,BB15D3P,BB15D3P-182,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Melissodes,bimaculata,MEBI,M,9/23/2015,MF,,,,
961,BB15D3P,BB15D3P-183,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Agapostemon,splendens,AGSP,F,9/23/2015,MF,,,,
962,BB15D3P,BB15D3P-184,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Agapostemon,splendens,AGSP,F,9/24/2015,MF,,,,
963,BB15D3P,BB15D3P-185,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/24/2015,MF,,,,
964,BB15D3P,BB15D3P-186,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/24/2015,MF,,,,
965,BB15D3P,BB15D3P-187,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/24/2015,MF,,,,
966,BB15D3P,BB15D3P-188,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/24/2015,MF,,,,
967,BB15D3P,BB15D3P-189,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/24/2015,MF,,,,
968,BB15D3P,BB15D3P-190,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/24/2015,MF,,,,
969,BB15D3P,BB15D3P-191,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/24/2015,MF,,,,
970,BB15D3P,BB15D3P-192,2015,BB,2,BB2,7/28/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/24/2015,MF,,,,
971,BB15D3P,BB15D3P-193,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/24/2015,MF,,,,
972,BB15D3P,BB15D3P-194,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/24/2015,MF,,,,
973,BB15D3P,BB15D3P-195,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Halictus,,HALI,M,9/24/2015,MF,,,,
974,BB15D3P,BB15D3P-196,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/24/2015,MF,,,,
975,BB15D3P,BB15D3P-197,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/24/2015,MF,,,,
976,BB15D3P,BB15D3P-198,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/24/2015,MF,,,,
977,BB15D3P,BB15D3P-199,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/24/2015,MF,,,,
978,BB15D3P,BB15D3P-200,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Halictus,,HALI,M,9/24/2015,MF,,,,
979,BB15D3P,BB15D3P-201,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/24/2015,MF,,,,
980,BB15D3P,BB15D3P-202,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/24/2015,MF,,,,
981,BB15D3P,BB15D3P-203,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/24/2015,MF,,,,
982,BB15D3P,BB15D3P-204,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/24/2015,MF,,,,
983,BB15D3P,BB15D3P-205,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Halictus,,HALI,M,9/24/2015,MF,,,,
984,BB15D3P,BB15D3P-206,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/24/2015,MF,,,,
985,BB15D3P,BB15D3P-207,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Halictus,,HALI,M,9/24/2015,MF,,,,
986,BB15D3P,BB15D3P-208,2015,BB,2,BB2,7/28/2015,Bee,Halictidae,Lasioglossum,,LASI,F,9/24/2015,MF,,,,
987,W15A3N,W15A3N-1,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
988,W15A3N,W15A3N-2,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
989,W15A3N,W15A3N-3,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
990,W15A3N,W15A3N-4,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
991,W15A3N,W15A3N-5,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
992,W15A3N,W15A3N-6,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
993,W15A3N,W15A3N-7,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
994,W15A3N,W15A3N-8,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
995,W15A3N,W15A3N-9,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
996,W15A3N,W15A3N-10,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
997,W15A3N,W15A3N-11,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
998,W15A3N,W15A3N-12,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
999,W15A3N,W15A3N-13,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
1000,W15A3N,W15A3N-14,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
1001,W15A3N,W15A3N-15,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1002,W15A3N,W15A3N-16,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
1003,W15A3N,W15A3N-17,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
1004,W15A3N,W15A3N-18,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
1005,W15A3N,W15A3N-19,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
1006,W15A3N,W15A3N-20,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
1007,W15B3N,W15B3N-21,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1008,W15B3N,W15B3N-22,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1009,W15B3N,W15B3N-23,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1010,W15B3N,W15B3N-24,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1011,W15B3N,W15B3N-25,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1012,W15B3N,W15B3N-26,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1013,W15B3N,W15B3N-27,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1014,W15B3N,W15B3N-28,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1015,W15B3N,W15B3N-29,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1016,W15B3N,W15B3N-30,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1017,W15B3N,W15B3N-31,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1018,W15B3N,W15B3N-32,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1019,W15B3N,W15B3N-33,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1020,W15B3N,W15B3N-34,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1021,W15B3N,W15B3N-35,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1022,W15B3N,W15B3N-36,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1023,W15B3N,W15B3N-37,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1024,W15B3N,W15B3N-38,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1025,W15B3N,W15B3N-39,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1026,W15B3N,W15B3N-40,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1027,W15B3N,W15B3N-41,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1028,W15B3N,W15B3N-42,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1029,W15B3N,W15B3N-43,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1030,W15B3N,W15B3N-44,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1031,W15B3N,W15B3N-45,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1032,W15B3N,W15B3N-46,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1033,W15B3N,W15B3N-47,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1034,W15B3N,W15B3N-48,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1035,W15B3N,W15B3N-49,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1036,W15B3N,W15B3N-50,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1037,W15B3N,W15B3N-51,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1038,W15D3N,W15D3N-52,2015,W,2,W2,7/30/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,9/29/2015,MF,One mite between thorax and abdomen,,,
1039,W15D3N,W15D3N-53,2015,W,2,W2,7/30/2015,Bee,Apidae,Apis,mellifera,APME,F,9/29/2015,MF,,,,
1040,W15D3N,W15D3N-54,2015,W,2,W2,7/30/2015,Bee,Apidae,Apis,mellifera,APME,F,9/29/2015,MF,,,,
1041,W15D3N,W15D3N-55,2015,W,2,W2,7/30/2015,Wasp,Crabonidae,Cabro,,CABR,F,12/17/2015,MF,go back and identify later,,,
1045,W15C3N,W15C3N-59,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1046,W15C3N,W15C3N-60,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1047,W15C3N,W15C3N-61,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1048,W15C3N,W15C3N-62,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1049,W15C3N,W15C3N-63,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1050,W15C3N,W15C3N-64,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1051,W15C3N,W15C3N-65,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1052,W15C3N,W15C3N-66,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1053,W15C3N,W15C3N-67,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1054,W15C3N,W15C3N-68,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
1055,W15C3N,W15C3N-69,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
1056,W15C3N,W15C3N-70,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1057,W15C3N,W15C3N-71,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1058,W15C3N,W15C3N-72,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1059,W15C3N,W15C3N-73,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1060,W15C3N,W15C3N-74,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1061,W15C3N,W15C3N-75,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1062,W15C3N,W15C3N-76,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
1063,W15C3N,W15C3N-77,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1064,W15C3N,W15C3N-78,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1065,W15C3N,W15C3N-79,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1066,W15C3N,W15C3N-80,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1067,W15C3N,W15C3N-81,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1068,W15C3N,W15C3N-82,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1069,W15C3N,W15C3N-83,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1070,W15C3N,W15C3N-84,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,9/29/2015,MF,,,,
1071,W15C3N,W15C3N-85,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1072,W15C3N,W15C3N-86,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1073,W15C3N,W15C3N-87,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1074,W15C3N,W15C3N-88,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1075,W15C3N,W15C3N-89,2015,W,2,W2,7/30/2015,Bee,Apidae,Apis,mellifera,APME,F,9/29/2015,MF,,,,
1076,W15C3N,W15C3N-90,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1077,W15C3N,W15C3N-91,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1078,W15C3N,W15C3N-92,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1079,W15C3N,W15C3N-93,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1080,W15C3N,W15C3N-94,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
1081,W15A3P,W15A3P-95,2015,W,2,W2,7/30/2015,Bee,Halictidae,Augochlora,pura,AUPU,F,9/29/2015,MF,,,,
1082,W15A3P,W15A3P-96,2015,W,2,W2,7/30/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,9/29/2015,MF,,,,
